"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00047902","SANTA BARBARA, CA US","2011-12-25","0.00","68","40","61"
"USC00047902","SANTA BARBARA, CA US","2011-12-26","0.00","62","40","58"
"USC00047902","SANTA BARBARA, CA US","2011-12-27","0.00","61","41","57"
"USC00047902","SANTA BARBARA, CA US","2011-12-28","0.00","73","42","66"
"USC00047902","SANTA BARBARA, CA US","2011-12-29","0.00","69","47","59"
"USC00047902","SANTA BARBARA, CA US","2011-12-30","0.00","60","45","55"
"USC00047902","SANTA BARBARA, CA US","2011-12-31","0.00","61","43","53"
"USC00047902","SANTA BARBARA, CA US","2012-01-01","0.00","62","43","58"
"USC00047902","SANTA BARBARA, CA US","2012-01-02","0.00","69","42","62"
"USC00047902","SANTA BARBARA, CA US","2012-01-03","0.00","65","45","58"
"USC00047902","SANTA BARBARA, CA US","2012-01-04","0.00","76","45","63"
"USC00047902","SANTA BARBARA, CA US","2012-01-05","0.00","71","46","60"
"USC00047902","SANTA BARBARA, CA US","2012-01-06","0.00","63","47","60"
"USC00047902","SANTA BARBARA, CA US","2012-01-07","0.00","60","43","55"
"USC00047902","SANTA BARBARA, CA US","2012-01-08","0.00","67","42","64"
"USC00047902","SANTA BARBARA, CA US","2012-01-09","0.00","73","43","68"
"USC00047902","SANTA BARBARA, CA US","2012-01-10","0.00","68","44","57"
"USC00047902","SANTA BARBARA, CA US","2012-01-11","0.00","62","44","60"
"USC00047902","SANTA BARBARA, CA US","2012-01-12","0.00","71","45","69"
"USC00047902","SANTA BARBARA, CA US","2012-01-13","0.00","72","42","69"
"USC00047902","SANTA BARBARA, CA US","2012-01-14","0.00","69","45","53"
"USC00047902","SANTA BARBARA, CA US","2012-01-15","0.00","62","45","58"
"USC00047902","SANTA BARBARA, CA US","2012-01-16","0.00","59","46","58"
"USC00047902","SANTA BARBARA, CA US","2012-01-17","0.00","58","42","54"
"USC00047902","SANTA BARBARA, CA US","2012-01-18","0.00","59","41","56"
"USC00047902","SANTA BARBARA, CA US","2012-01-19","0.00","60","41","56"
"USC00047902","SANTA BARBARA, CA US","2012-01-20","0.00","60","45","56"
"USC00047902","SANTA BARBARA, CA US","2012-01-21","1.34","62","54","59"
"USC00047902","SANTA BARBARA, CA US","2012-01-22","0.00","60","46","57"
"USC00047902","SANTA BARBARA, CA US","2012-01-23","0.68","57","49","56"
"USC00047902","SANTA BARBARA, CA US","2012-01-24","0.00","65","46","59"
"USC00047902","SANTA BARBARA, CA US","2012-01-25","0.00","74","48","62"
"USC00047902","SANTA BARBARA, CA US","2012-01-26","0.00","78","54","73"
"USC00047902","SANTA BARBARA, CA US","2012-01-27","0.00","75","60","62"
"USC00047902","SANTA BARBARA, CA US","2012-01-28","0.00","73","45","65"
"USC00047902","SANTA BARBARA, CA US","2012-01-29","0.00","75","44","71"
"USC00047902","SANTA BARBARA, CA US","2012-01-30","0.00","71","44","59"
"USC00047902","SANTA BARBARA, CA US","2012-01-31","0.00","75","40","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-01","0.00","61","47","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-02","0.00","67","45","64"
"USC00047902","SANTA BARBARA, CA US","2012-02-03","0.00","68","44","66"
"USC00047902","SANTA BARBARA, CA US","2012-02-04","0.00","70","43","67"
"USC00047902","SANTA BARBARA, CA US","2012-02-05","0.00","71","44","66"
"USC00047902","SANTA BARBARA, CA US","2012-02-06","0.00","66","46","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-07","0.05","64","55","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-08","0.00","72","48","71"
"USC00047902","SANTA BARBARA, CA US","2012-02-09","0.00","76","48","75"
"USC00047902","SANTA BARBARA, CA US","2012-02-10","0.00","75","48","61"
"USC00047902","SANTA BARBARA, CA US","2012-02-11","0.00","66","49","61"
"USC00047902","SANTA BARBARA, CA US","2012-02-12","0.00","64","46","64"
"USC00047902","SANTA BARBARA, CA US","2012-02-13","0.00","64","51","56"
"USC00047902","SANTA BARBARA, CA US","2012-02-14","0.00","65","44","63"
"USC00047902","SANTA BARBARA, CA US","2012-02-15","0.00","63","45","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-16","0.00","65","47","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-17","0.00","61","43","59"
"USC00047902","SANTA BARBARA, CA US","2012-02-18","0.00","60","45","55"
"USC00047902","SANTA BARBARA, CA US","2012-02-19","0.00","60","43","58"
"USC00047902","SANTA BARBARA, CA US","2012-02-20","0.00","60","45","58"
"USC00047902","SANTA BARBARA, CA US","2012-02-21","0.00","69","43","66"
"USC00047902","SANTA BARBARA, CA US","2012-02-22","0.00","77","48","61"
"USC00047902","SANTA BARBARA, CA US","2012-02-23","0.00","75","54","65"
"USC00047902","SANTA BARBARA, CA US","2012-02-24","0.00","65","50","57"
"USC00047902","SANTA BARBARA, CA US","2012-02-25","0.00","60","52","57"
"USC00047902","SANTA BARBARA, CA US","2012-02-26","0.00","65","50","57"
"USC00047902","SANTA BARBARA, CA US","2012-02-27","0.02","57","51","54"
"USC00047902","SANTA BARBARA, CA US","2012-02-28","0.00","58","43","57"
"USC00047902","SANTA BARBARA, CA US","2012-02-29","0.00","58","41","58"
"USC00047902","SANTA BARBARA, CA US","2012-03-01","0.00","68","42","68"
"USC00047902","SANTA BARBARA, CA US","2012-03-02","0.00","68","46","65"
"USC00047902","SANTA BARBARA, CA US","2012-03-03","0.00","75","44","72"
"USC00047902","SANTA BARBARA, CA US","2012-03-04","0.00","82","46","80"
"USC00047902","SANTA BARBARA, CA US","2012-03-05","0.00","80","50","60"
"USC00047902","SANTA BARBARA, CA US","2012-03-06","0.00","65","48","58"
"USC00047902","SANTA BARBARA, CA US","2012-03-07","0.00","60","44","59"
"USC00047902","SANTA BARBARA, CA US","2012-03-08","0.00","75","40","70"
"USC00047902","SANTA BARBARA, CA US","2012-03-09","0.00","82","46","78"
"USC00047902","SANTA BARBARA, CA US","2012-03-10","0.00","78","46","58"
"USC00047902","SANTA BARBARA, CA US","2012-03-11","0.00","62","48","59"
"USC00047902","SANTA BARBARA, CA US","2012-03-12","0.00","61","46","60"
"USC00047902","SANTA BARBARA, CA US","2012-03-13","0.00","61","48","60"
"USC00047902","SANTA BARBARA, CA US","2012-03-14","0.00","63","47","59"
"USC00047902","SANTA BARBARA, CA US","2012-03-15","0.00","61","52","57"
"USC00047902","SANTA BARBARA, CA US","2012-03-16","0.00","59","53","57"
"USC00047902","SANTA BARBARA, CA US","2012-03-17","1.24","57","52","54"
"USC00047902","SANTA BARBARA, CA US","2012-03-18","0.14","56","43","52"
"USC00047902","SANTA BARBARA, CA US","2012-03-19","0.00","58","46","56"
"USC00047902","SANTA BARBARA, CA US","2012-03-20","0.00","63","44","63"
"USC00047902","SANTA BARBARA, CA US","2012-03-21","0.00","71","46","68"
"USC00047902","SANTA BARBARA, CA US","2012-03-22","0.00","68","47","59"
"USC00047902","SANTA BARBARA, CA US","2012-03-23","0.00","59","52","59"
"USC00047902","SANTA BARBARA, CA US","2012-03-24","0.00","62","47","61"
"USC00047902","SANTA BARBARA, CA US","2012-03-25","0.80","61","48","49"
"USC00047902","SANTA BARBARA, CA US","2012-03-26","0.18","61","42","60"
"USC00047902","SANTA BARBARA, CA US","2012-03-27","0.00","63","44","60"
"USC00047902","SANTA BARBARA, CA US","2012-03-28","0.00","66","48","65"
"USC00047902","SANTA BARBARA, CA US","2012-03-29","0.00","65","51","61"
"USC00047902","SANTA BARBARA, CA US","2012-03-30","0.00","61","50","58"
"USC00047902","SANTA BARBARA, CA US","2012-03-31","0.02","61","52","56"
"USC00047902","SANTA BARBARA, CA US","2012-04-01","0.26","70","51","68"
"USC00047902","SANTA BARBARA, CA US","2012-04-02","0.00","73","51","64"
"USC00047902","SANTA BARBARA, CA US","2012-04-03","0.00","71","49","71"
"USC00047902","SANTA BARBARA, CA US","2012-04-04","0.00","73","51","65"
"USC00047902","SANTA BARBARA, CA US","2012-04-05","0.00","72","54","68"
"USC00047902","SANTA BARBARA, CA US","2012-04-06","0.00","68","50","63"
"USC00047902","SANTA BARBARA, CA US","2012-04-07","0.00","79","44","75"
"USC00047902","SANTA BARBARA, CA US","2012-04-08","0.00","75","45","72"
"USC00047902","SANTA BARBARA, CA US","2012-04-09","0.00","72","45","65"
"USC00047902","SANTA BARBARA, CA US","2012-04-10","0.00","65","45","60"
"USC00047902","SANTA BARBARA, CA US","2012-04-11","1.77","63","51","59"
"USC00047902","SANTA BARBARA, CA US","2012-04-12","0.11","61","46","56"
"USC00047902","SANTA BARBARA, CA US","2012-04-13","0.75","56","49","54"
"USC00047902","SANTA BARBARA, CA US","2012-04-14","0.01","68","48","65"
"USC00047902","SANTA BARBARA, CA US","2012-04-15","0.00","65","47","63"
"USC00047902","SANTA BARBARA, CA US","2012-04-16","0.00","72","48","70"
"USC00047902","SANTA BARBARA, CA US","2012-04-17","0.00","70","51","62"
"USC00047902","SANTA BARBARA, CA US","2012-04-18","0.00","65","53","63"
"USC00047902","SANTA BARBARA, CA US","2012-04-19","0.00","63","55","62"
"USC00047902","SANTA BARBARA, CA US","2012-04-20","0.00","66","53","64"
"USC00047902","SANTA BARBARA, CA US","2012-04-21","0.00","64","54","62"
"USC00047902","SANTA BARBARA, CA US","2012-04-22","0.00","62","53","57"
"USC00047902","SANTA BARBARA, CA US","2012-04-23","0.08","59","54","59"
"USC00047902","SANTA BARBARA, CA US","2012-04-24","0.00","68","54","64"
"USC00047902","SANTA BARBARA, CA US","2012-04-25","0.00","69","56","65"
"USC00047902","SANTA BARBARA, CA US","2012-04-26","0.17","71","56","68"
"USC00047902","SANTA BARBARA, CA US","2012-04-27","0.00","68","50","63"
"USC00047902","SANTA BARBARA, CA US","2012-04-28","0.00","71","51","70"
"USC00047902","SANTA BARBARA, CA US","2012-04-29","0.00","70","54","68"
"USC00047902","SANTA BARBARA, CA US","2012-04-30","0.00","68","54","59"
"USC00047902","SANTA BARBARA, CA US","2012-05-01","0.00","63","55","62"
"USC00047902","SANTA BARBARA, CA US","2012-05-02","0.00","67","56","63"
"USC00047902","SANTA BARBARA, CA US","2012-05-03","0.00","68","51","67"
"USC00047902","SANTA BARBARA, CA US","2012-05-04","0.00","67","51","64"
"USC00047902","SANTA BARBARA, CA US","2012-05-05","0.00","74","53","67"
"USC00047902","SANTA BARBARA, CA US","2012-05-06","0.00","73","54","72"
"USC00047902","SANTA BARBARA, CA US","2012-05-07","0.00","72","58","70"
"USC00047902","SANTA BARBARA, CA US","2012-05-08","0.00","73","56","72"
"USC00047902","SANTA BARBARA, CA US","2012-05-09","0.00","72","56","69"
"USC00047902","SANTA BARBARA, CA US","2012-05-10","0.00","69","56","67"
"USC00047902","SANTA BARBARA, CA US","2012-05-11","0.00","68","54","64"
"USC00047902","SANTA BARBARA, CA US","2012-05-12","0.00","64","56","62"
"USC00047902","SANTA BARBARA, CA US","2012-05-13","0.00","68","54","68"
"USC00047902","SANTA BARBARA, CA US","2012-05-14","0.00","76","51","75"
"USC00047902","SANTA BARBARA, CA US","2012-05-15","0.00","75","51","66"
"USC00047902","SANTA BARBARA, CA US","2012-05-16","0.00","70","56","67"
"USC00047902","SANTA BARBARA, CA US","2012-05-17","0.00","68","56","66"
"USC00047902","SANTA BARBARA, CA US","2012-05-18","0.00","71","52","64"
"USC00047902","SANTA BARBARA, CA US","2012-05-19","0.00","68","53","67"
"USC00047902","SANTA BARBARA, CA US","2012-05-20","0.00","73","54","72"
"USC00047902","SANTA BARBARA, CA US","2012-05-21","0.00","72","56","65"
"USC00047902","SANTA BARBARA, CA US","2012-05-22","0.00","69","56","66"
"USC00047902","SANTA BARBARA, CA US","2012-05-23","0.00","85","59","85"
"USC00047902","SANTA BARBARA, CA US","2012-05-24","0.00","85","57","85"
"USC00047902","SANTA BARBARA, CA US","2012-05-25","0.00","85","55","65"
"USC00047902","SANTA BARBARA, CA US","2012-05-26","0.00","73","52","69"
"USC00047902","SANTA BARBARA, CA US","2012-05-27","0.00","73","50","71"
"USC00047902","SANTA BARBARA, CA US","2012-05-28","0.00","78","53","74"
"USC00047902","SANTA BARBARA, CA US","2012-05-29","0.00","74","56","66"
"USC00047902","SANTA BARBARA, CA US","2012-05-30","0.00","70","54","69"
"USC00047902","SANTA BARBARA, CA US","2012-05-31","0.00","75","55","66"
"USC00047902","SANTA BARBARA, CA US","2012-06-01","0.00","70","55","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-02","0.00","69","55","66"
"USC00047902","SANTA BARBARA, CA US","2012-06-03","0.00","71","59","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-04","0.00","69","58","67"
"USC00047902","SANTA BARBARA, CA US","2012-06-05","0.00","78","54","74"
"USC00047902","SANTA BARBARA, CA US","2012-06-06","0.00","74","64","72"
"USC00047902","SANTA BARBARA, CA US","2012-06-07","0.00","72","57","67"
"USC00047902","SANTA BARBARA, CA US","2012-06-08","0.00","72","57","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-09","0.00","71","58","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-10","0.00","71","55","70"
"USC00047902","SANTA BARBARA, CA US","2012-06-11","0.00","70","57","68"
"USC00047902","SANTA BARBARA, CA US","2012-06-12","0.00","70","58","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-13","0.00","69","58","66"
"USC00047902","SANTA BARBARA, CA US","2012-06-14","0.00","70","57","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-15","0.00","69","57","65"
"USC00047902","SANTA BARBARA, CA US","2012-06-16","0.00","72","60","70"
"USC00047902","SANTA BARBARA, CA US","2012-06-17","0.00","71","59","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-18","0.00","69","58","67"
"USC00047902","SANTA BARBARA, CA US","2012-06-19","0.00","70","58","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-20","0.00","69","59","68"
"USC00047902","SANTA BARBARA, CA US","2012-06-21","0.00","69","58","67"
"USC00047902","SANTA BARBARA, CA US","2012-06-22","0.00","71","55","68"
"USC00047902","SANTA BARBARA, CA US","2012-06-23","0.00","71","56","69"
"USC00047902","SANTA BARBARA, CA US","2012-06-24","0.00","77","55","75"
"USC00047902","SANTA BARBARA, CA US","2012-06-25","0.00","78","55","77"
"USC00047902","SANTA BARBARA, CA US","2012-06-26","0.00","77","56","70"
"USC00047902","SANTA BARBARA, CA US","2012-06-27","0.00","78","57","75"
"USC00047902","SANTA BARBARA, CA US","2012-06-28","0.00","76","58","73"
"USC00047902","SANTA BARBARA, CA US","2012-06-29","0.00","75","58","68"
"USC00047902","SANTA BARBARA, CA US","2012-06-30","0.00","71","58","67"
"USC00047902","SANTA BARBARA, CA US","2012-07-01","0.00","69","59","69"
"USC00047902","SANTA BARBARA, CA US","2012-07-02","0.00","73","58","72"
"USC00047902","SANTA BARBARA, CA US","2012-07-03","0.00","72","58","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-04","0.00","70","58","66"
"USC00047902","SANTA BARBARA, CA US","2012-07-05","0.00","71","59","68"
"USC00047902","SANTA BARBARA, CA US","2012-07-06","0.00","70","58","69"
"USC00047902","SANTA BARBARA, CA US","2012-07-07","0.00","69","54","64"
"USC00047902","SANTA BARBARA, CA US","2012-07-08","0.00","72","54","66"
"USC00047902","SANTA BARBARA, CA US","2012-07-09","0.00","74","56","72"
"USC00047902","SANTA BARBARA, CA US","2012-07-10","0.00","77","57","76"
"USC00047902","SANTA BARBARA, CA US","2012-07-11","0.00","77","57","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-12","0.00","72","57","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-13","0.00","81","59","81"
"USC00047902","SANTA BARBARA, CA US","2012-07-14","0.00","81","57","81"
"USC00047902","SANTA BARBARA, CA US","2012-07-15","0.00","71","58","71"
"USC00047902","SANTA BARBARA, CA US","2012-07-16","0.00","71","59","69"
"USC00047902","SANTA BARBARA, CA US","2012-07-17","0.00","70","60","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-18","0.00","75","57","69"
"USC00047902","SANTA BARBARA, CA US","2012-07-19","0.00","76","62","72"
"USC00047902","SANTA BARBARA, CA US","2012-07-20","0.00","77","62","76"
"USC00047902","SANTA BARBARA, CA US","2012-07-21","0.00","80","59","78"
"USC00047902","SANTA BARBARA, CA US","2012-07-22","0.00","78","58","71"
"USC00047902","SANTA BARBARA, CA US","2012-07-23","0.00","71","59","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-24","0.00","72","57","72"
"USC00047902","SANTA BARBARA, CA US","2012-07-25","0.00","72","57","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-26","0.00","71","56","70"
"USC00047902","SANTA BARBARA, CA US","2012-07-27","0.00","73","54","71"
"USC00047902","SANTA BARBARA, CA US","2012-07-28","0.00","73","56","73"
"USC00047902","SANTA BARBARA, CA US","2012-07-29","0.00","76","58","76"
"USC00047902","SANTA BARBARA, CA US","2012-07-30","0.00","76","56","73"
"USC00047902","SANTA BARBARA, CA US","2012-07-31","0.00","73","58","66"
"USC00047902","SANTA BARBARA, CA US","2012-08-01","0.00","74","58","73"
"USC00047902","SANTA BARBARA, CA US","2012-08-02","0.00","74","58","73"
"USC00047902","SANTA BARBARA, CA US","2012-08-03","0.00","74","59","66"
"USC00047902","SANTA BARBARA, CA US","2012-08-04","0.00","74","58","72"
"USC00047902","SANTA BARBARA, CA US","2012-08-05","0.00","78","59","74"
"USC00047902","SANTA BARBARA, CA US","2012-08-06","0.00","84","62","74"
"USC00047902","SANTA BARBARA, CA US","2012-08-07","0.00","82","61","71"
"USC00047902","SANTA BARBARA, CA US","2012-08-08","0.00","79","61","78"
"USC00047902","SANTA BARBARA, CA US","2012-08-09","0.00","78","60","76"
"USC00047902","SANTA BARBARA, CA US","2012-08-10","0.00","79","60","74"
"USC00047902","SANTA BARBARA, CA US","2012-08-11","0.00","80","60","79"
"USC00047902","SANTA BARBARA, CA US","2012-08-12","0.00","81","63","81"
"USC00047902","SANTA BARBARA, CA US","2012-08-13","0.00","81","60","78"
"USC00047902","SANTA BARBARA, CA US","2012-08-14","0.00","79","61","77"
"USC00047902","SANTA BARBARA, CA US","2012-08-15","0.00","77","59","74"
"USC00047902","SANTA BARBARA, CA US","2012-08-16","0.00","78","59","75"
"USC00047902","SANTA BARBARA, CA US","2012-08-17","0.00","79","61","76"
"USC00047902","SANTA BARBARA, CA US","2012-08-18","0.00","82","62","81"
"USC00047902","SANTA BARBARA, CA US","2012-08-19","0.00","85","63","82"
"USC00047902","SANTA BARBARA, CA US","2012-08-20","0.00","82","62","78"
"USC00047902","SANTA BARBARA, CA US","2012-08-21","0.00","78","62","76"
"USC00047902","SANTA BARBARA, CA US","2012-08-22","0.00","76","62","72"
"USC00047902","SANTA BARBARA, CA US","2012-08-23","0.00","73","61","69"
"USC00047902","SANTA BARBARA, CA US","2012-08-24","0.00","72","60","72"
"USC00047902","SANTA BARBARA, CA US","2012-08-25","0.00","72","61","70"
"USC00047902","SANTA BARBARA, CA US","2012-08-26","0.00","73","61","72"
"USC00047902","SANTA BARBARA, CA US","2012-08-27","0.00","81","56","79"
"USC00047902","SANTA BARBARA, CA US","2012-08-28","0.00","81","60","81"
"USC00047902","SANTA BARBARA, CA US","2012-08-29","0.00","80","63","75"
"USC00047902","SANTA BARBARA, CA US","2012-08-30","0.00","83","62","77"
"USC00047902","SANTA BARBARA, CA US","2012-08-31","0.00","77","62","76"
"USC00047902","SANTA BARBARA, CA US","2012-09-01","0.00","77","58","72"
"USC00047902","SANTA BARBARA, CA US","2012-09-02","0.00","78","57","77"
"USC00047902","SANTA BARBARA, CA US","2012-09-03","0.00","77","59","71"
"USC00047902","SANTA BARBARA, CA US","2012-09-04","0.00","78","60","77"
"USC00047902","SANTA BARBARA, CA US","2012-09-05","0.01","77","61","70"
"USC00047902","SANTA BARBARA, CA US","2012-09-06","0.00","76","61","73"
"USC00047902","SANTA BARBARA, CA US","2012-09-07","0.01","74","64","73"
"USC00047902","SANTA BARBARA, CA US","2012-09-08","0.00","83","63","74"
"USC00047902","SANTA BARBARA, CA US","2012-09-09","0.00","77","63","76"
"USC00047902","SANTA BARBARA, CA US","2012-09-10","0.00","77","64","76"
"USC00047902","SANTA BARBARA, CA US","2012-09-11","0.00","76","62","70"
"USC00047902","SANTA BARBARA, CA US","2012-09-12","0.00","77","65","73"
"USC00047902","SANTA BARBARA, CA US","2012-09-13","0.00","82","62","75"
"USC00047902","SANTA BARBARA, CA US","2012-09-14","0.00","80","62","72"
"USC00047902","SANTA BARBARA, CA US","2012-09-15","0.00","78","60","77"
"USC00047902","SANTA BARBARA, CA US","2012-09-16","0.00","77","59","71"
